path,size_bytes,reason
.mypy_cache/3.10/torch/_storage_docs.meta.json,2069,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_strobelight/__init__.data.json,1807,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_strobelight/__init__.meta.json,1619,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_strobelight/cli_function_profiler.data.json,28974,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_strobelight/cli_function_profiler.meta.json,1875,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_strobelight/compile_time_profiler.data.json,19167,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_strobelight/compile_time_profiler.meta.json,2325,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/__init__.data.json,2992,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/__init__.meta.json,2129,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/_fake_tensor_utils.data.json,69534,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/_fake_tensor_utils.meta.json,2355,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/fake_impls.data.json,163669,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/fake_impls.meta.json,2525,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/fake_tensor.data.json,272743,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/fake_tensor.meta.json,3755,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/fake_utils.data.json,17162,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/fake_utils.meta.json,2351,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/functional_tensor.data.json,99233,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/functional_tensor.meta.json,2868,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/meta_utils.data.json,198453,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_subclasses/meta_utils.meta.json,3196,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_tensor.data.json,59609,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_tensor.meta.json,2905,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_tensor_docs.data.json,3217,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_tensor_docs.meta.json,2093,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_tensor_str.data.json,18374,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_tensor_str.meta.json,2277,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_thread_safe_fork.data.json,1581,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_thread_safe_fork.meta.json,1620,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_torch_docs.data.json,11224,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_torch_docs.meta.json,2149,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_utils.data.json,53808,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_utils.meta.json,2208,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_utils_internal.data.json,32480,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_utils_internal.meta.json,2259,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vendor/__init__.data.json,1762,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vendor/__init__.meta.json,1609,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vendor/packaging/__init__.data.json,3652,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vendor/packaging/__init__.meta.json,1631,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vendor/packaging/_structures.data.json,16527,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vendor/packaging/_structures.meta.json,1647,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vendor/packaging/version.data.json,94281,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vendor/packaging/version.meta.json,1766,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vmap_internals.data.json,20498,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_vmap_internals.meta.json,2182,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_weights_only_unpickler.data.json,31618,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/_weights_only_unpickler.meta.json,2395,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/accelerator/__init__.data.json,16095,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/accelerator/__init__.meta.json,2211,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/accelerator/_utils.data.json,2536,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/accelerator/_utils.meta.json,2097,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/accelerator/graphs.data.json,15727,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/accelerator/graphs.meta.json,2112,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/accelerator/memory.data.json,10278,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/accelerator/memory.meta.json,2110,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/amp/__init__.data.json,2495,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/amp/__init__.meta.json,1908,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/amp/autocast_mode.data.json,14414,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/amp/autocast_mode.meta.json,2477,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/amp/grad_scaler.data.json,44219,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/amp/grad_scaler.meta.json,2504,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/__init__.data.json,3383,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/__init__.meta.json,2133,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/__init__.data.json,3531,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/__init__.meta.json,2188,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/__init__.data.json,5205,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/__init__.meta.json,2144,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/modules/__init__.data.json,4509,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/modules/__init__.meta.json,2124,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/modules/fused.data.json,32500,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/modules/fused.meta.json,2225,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/__init__.data.json,3531,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/__init__.meta.json,2113,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/modules/__init__.data.json,4072,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/modules/__init__.meta.json,2248,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/modules/conv_fused.data.json,57790,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/modules/conv_fused.meta.json,2769,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/modules/linear_fused.data.json,9648,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/modules/linear_fused.meta.json,2617,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/modules/linear_relu.data.json,9831,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/qat/modules/linear_relu.meta.json,2685,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/__init__.data.json,3707,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/__init__.meta.json,2132,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/dynamic/__init__.data.json,2137,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/dynamic/__init__.meta.json,2155,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/dynamic/modules/__init__.data.json,2692,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/dynamic/modules/__init__.meta.json,2183,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/dynamic/modules/linear_relu.data.json,15289,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/dynamic/modules/linear_relu.meta.json,2730,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/__init__.data.json,3787,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/__init__.meta.json,2325,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/bn_relu.data.json,14722,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/bn_relu.meta.json,2539,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/conv_add.data.json,14195,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/conv_add.meta.json,2572,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/conv_relu.data.json,20534,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/conv_relu.meta.json,2809,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/linear_relu.data.json,23122,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/intrinsic/quantized/modules/linear_relu.meta.json,2598,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/__init__.data.json,2430,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/__init__.meta.json,2083,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/dynamic/__init__.data.json,1964,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/dynamic/__init__.meta.json,2107,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/dynamic/modules/__init__.data.json,2503,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/dynamic/modules/__init__.meta.json,2130,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/dynamic/modules/linear.data.json,5107,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/dynamic/modules/linear.meta.json,2344,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/modules/__init__.data.json,2961,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/modules/__init__.meta.json,2186,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/modules/conv.data.json,25843,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/modules/conv.meta.json,2434,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/modules/embedding_ops.data.json,18457,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/modules/embedding_ops.meta.json,2306,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/modules/linear.data.json,8941,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/qat/modules/linear.meta.json,2465,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantizable/__init__.data.json,2210,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantizable/__init__.meta.json,2107,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantizable/modules/__init__.data.json,2749,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantizable/modules/__init__.meta.json,2177,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantizable/modules/activation.data.json,17485,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantizable/modules/activation.meta.json,2594,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantizable/modules/rnn.data.json,40842,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantizable/modules/rnn.meta.json,2557,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/__init__.data.json,6289,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/__init__.meta.json,2142,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/__init__.data.json,3347,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/__init__.meta.json,2125,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/modules/__init__.data.json,3892,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/modules/__init__.meta.json,2247,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/modules/conv.data.json,27916,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/modules/conv.meta.json,2527,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/modules/linear.data.json,8846,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/modules/linear.meta.json,2446,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/modules/rnn.data.json,83854,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/dynamic/modules/rnn.meta.json,2550,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/functional.data.json,16278,Mypy type checking cache — auto-generated
.mypy_cache/3.10/torch/ao/nn/quantized/functional.meta.json,2217,Mypy type checking cache — auto-generated
